make -C csrc clean
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
rm all2all_test
rm `ls *.o | grep -v jsoncpp.o`
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
make -C csrc
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
nvcc all2all_test.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o all2all_test.o
nvcc comm.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o comm.o
"`which mpicxx`" all2all_test.o comm.o jsoncpp.o -std=c++11 -fopenmp -L/home/yhy/.local/nccl/build/lib -lcudart -lnccl -Wall -o all2all_test -Wl,-rpath=/home/yhy/.local/nccl/build/lib
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
GPU_NUM: 4
CUDA_VISIBLE_DEVICES: 2,3,4,5
srun: job 152130 queued and waiting for resources
srun: job 152130 has been allocated resources
2DMESH: 0.020983 s, REAL_BD 1.396220 GB/s, SIZE 0.007812 GB, comm_vol 0.029297 GB
2DMESH: 0.025844 s, REAL_BD 2.267209 GB/s, SIZE 0.015625 GB, comm_vol 0.058594 GB
2DMESH: 0.049779 s, REAL_BD 2.354155 GB/s, SIZE 0.031250 GB, comm_vol 0.117188 GB
2DMESH: 0.081091 s, REAL_BD 2.890271 GB/s, SIZE 0.062500 GB, comm_vol 0.234375 GB
2DMESH: 0.160137 s, REAL_BD 2.927181 GB/s, SIZE 0.125000 GB, comm_vol 0.468750 GB
2DMESH: 0.307735 s, REAL_BD 3.046452 GB/s, SIZE 0.250000 GB, comm_vol 0.937500 GB
2DMESH: 0.621875 s, REAL_BD 3.015075 GB/s, SIZE 0.500000 GB, comm_vol 1.875000 GB
2DMESH: 1.211744 s, REAL_BD 3.094713 GB/s, SIZE 1.000000 GB, comm_vol 3.750000 GB
2DMESH: 2.423557 s, REAL_BD 3.094625 GB/s, SIZE 2.000000 GB, comm_vol 7.500000 GB
2DMESH: 4.832928 s, REAL_BD 3.103709 GB/s, SIZE 4.000000 GB, comm_vol 15.000000 GB
2DMESH: 9.643751 s, REAL_BD 3.110823 GB/s, SIZE 8.000000 GB, comm_vol 30.000000 GB
3DMESH: 0.010490 s, REAL_BD 0.000341 GB/s, SIZE 0.000001 GB, comm_vol 0.000004 GB
3DMESH: 0.010488 s, REAL_BD 0.000682 GB/s, SIZE 0.000002 GB, comm_vol 0.000007 GB
3DMESH: 0.010385 s, REAL_BD 0.001377 GB/s, SIZE 0.000004 GB, comm_vol 0.000014 GB
3DMESH: 0.010309 s, REAL_BD 0.002775 GB/s, SIZE 0.000008 GB, comm_vol 0.000029 GB
3DMESH: 0.010299 s, REAL_BD 0.005556 GB/s, SIZE 0.000015 GB, comm_vol 0.000057 GB
3DMESH: 0.010285 s, REAL_BD 0.011127 GB/s, SIZE 0.000031 GB, comm_vol 0.000114 GB
3DMESH: 0.010584 s, REAL_BD 0.021625 GB/s, SIZE 0.000061 GB, comm_vol 0.000229 GB
3DMESH: 0.010505 s, REAL_BD 0.043576 GB/s, SIZE 0.000122 GB, comm_vol 0.000458 GB
3DMESH: 0.010379 s, REAL_BD 0.088210 GB/s, SIZE 0.000244 GB, comm_vol 0.000916 GB
3DMESH: 0.010468 s, REAL_BD 0.174919 GB/s, SIZE 0.000488 GB, comm_vol 0.001831 GB
3DMESH: 0.011191 s, REAL_BD 0.327237 GB/s, SIZE 0.000977 GB, comm_vol 0.003662 GB
3DMESH: 0.013120 s, REAL_BD 0.558248 GB/s, SIZE 0.001953 GB, comm_vol 0.007324 GB
3DMESH: 0.015453 s, REAL_BD 0.947935 GB/s, SIZE 0.003906 GB, comm_vol 0.014648 GB
3DMESH: 0.021608 s, REAL_BD 1.355835 GB/s, SIZE 0.007812 GB, comm_vol 0.029297 GB
3DMESH: 0.033489 s, REAL_BD 1.749642 GB/s, SIZE 0.015625 GB, comm_vol 0.058594 GB
3DMESH: 0.060305 s, REAL_BD 1.943247 GB/s, SIZE 0.031250 GB, comm_vol 0.117188 GB
3DMESH: 0.113940 s, REAL_BD 2.057004 GB/s, SIZE 0.062500 GB, comm_vol 0.234375 GB
3DMESH: 0.184807 s, REAL_BD 2.536430 GB/s, SIZE 0.125000 GB, comm_vol 0.468750 GB
3DMESH: 0.359339 s, REAL_BD 2.608957 GB/s, SIZE 0.250000 GB, comm_vol 0.937500 GB
3DMESH: 0.709548 s, REAL_BD 2.642527 GB/s, SIZE 0.500000 GB, comm_vol 1.875000 GB
3DMESH: 1.415452 s, REAL_BD 2.649330 GB/s, SIZE 1.000000 GB, comm_vol 3.750000 GB
3DMESH: 2.830223 s, REAL_BD 2.649968 GB/s, SIZE 2.000000 GB, comm_vol 7.500000 GB
3DMESH: 5.666010 s, REAL_BD 2.647366 GB/s, SIZE 4.000000 GB, comm_vol 15.000000 GB
3DMESH: 11.335709 s, REAL_BD 2.646504 GB/s, SIZE 8.000000 GB, comm_vol 30.000000 GB
